OrderID,CustomerID,DishID,Feedback,Rating,Sentiment
O02315,C0205,R90,Service was slow but food good,4,Positive
O02316,C0323,R168,Will not order this again,3,Neutral
O02317,C0219,R4,"Very good, will order again",4,Positive
O02318,C0162,R28,Perfectly cooked and tasty,5,Very Positive
O02319,C0073,R47,"Loved it, highly recommended",5,Very Positive
O02320,C0317,R156,Perfectly cooked and tasty,5,Very Positive
O02321,C0070,R164,Service was slow but food good,4,Positive
O02322,C0088,R19,Excellent taste and service,4,Positive
O02323,C0210,R11,Average experience,3,Neutral
O02324,C0004,R119,Will not order this again,3,Neutral
O02325,C0263,R164,Service was slow but food good,4,Positive
O02326,C0102,R145,Excellent taste and service,4,Positive
O02327,C0020,R90,Perfectly cooked and tasty,5,Very Positive
O02328,C0169,R44,Excellent taste and service,4,Positive
O02329,C0005,R136,"Food was okay, can be improved",5,Very Positive
O02330,C0149,R10,"Loved it, highly recommended",5,Very Positive
O02331,C0225,R61,Not satisfied with the taste,2,Negative
O02332,C0274,R56,Average experience,3,Neutral
O02333,C0181,R20,Excellent taste and service,4,Positive
O02334,C0315,R167,Will not order this again,3,Neutral
O02335,C0185,R79,Too spicy for me,3,Neutral
O02336,C0226,R7,"Food was okay, can be improved",5,Very Positive
O02337,C0114,R119,Service was slow but food good,4,Positive
O02338,C0134,R120,"Loved it, highly recommended",5,Very Positive
O02339,C0207,R160,"Loved it, highly recommended",5,Very Positive
O02340,C0144,R26,"Loved it, highly recommended",5,Very Positive
O02341,C0071,R155,Average experience,3,Neutral
O02342,C0240,R35,Will not order this again,3,Neutral
O02343,C0101,R169,Not satisfied with the taste,2,Negative
O02344,C0196,R9,Perfectly cooked and tasty,5,Very Positive
O02345,C0327,R110,"Food was okay, can be improved",5,Very Positive
O02346,C0013,R110,Too spicy for me,3,Neutral
O02347,C0135,R37,Perfectly cooked and tasty,5,Very Positive
O02348,C0162,R34,"Food was okay, can be improved",5,Very Positive
O02349,C0216,R141,Not satisfied with the taste,2,Negative
O02350,C0329,R32,Service was slow but food good,4,Positive
O02351,C0250,R158,Excellent taste and service,4,Positive
O02352,C0254,R32,Too spicy for me,3,Neutral
O02353,C0121,R149,Average experience,3,Neutral
O02354,C0032,R82,Perfectly cooked and tasty,5,Very Positive
O02355,C0242,R142,Not satisfied with the taste,2,Negative
O02356,C0082,R139,"Very good, will order again",4,Positive
O02357,C0297,R55,"Loved it, highly recommended",5,Very Positive
O02358,C0021,R59,Not satisfied with the taste,2,Negative
O02359,C0099,R37,Not satisfied with the taste,2,Negative
O02360,C0137,R45,"Very good, will order again",4,Positive
O02361,C0055,R168,Service was slow but food good,4,Positive
O02362,C0222,R19,Will not order this again,3,Neutral
O02363,C0050,R86,Average experience,3,Neutral
O02364,C0080,R17,"Loved it, highly recommended",5,Very Positive
O02365,C0287,R139,Will not order this again,3,Neutral
O02366,C0020,R84,Excellent taste and service,4,Positive
O02367,C0245,R13,Will not order this again,3,Neutral
O02368,C0301,R71,Service was slow but food good,4,Positive
O02369,C0069,R134,"Very good, will order again",4,Positive
O02370,C0120,R62,Excellent taste and service,4,Positive
O02371,C0262,R146,Will not order this again,3,Neutral
O02372,C0200,R134,Too spicy for me,3,Neutral
O02373,C0324,R52,Not satisfied with the taste,2,Negative
O02374,C0294,R148,Will not order this again,3,Neutral
O02375,C0174,R158,Average experience,3,Neutral
O02376,C0217,R153,"Food was okay, can be improved",5,Very Positive
O02377,C0097,R84,"Loved it, highly recommended",5,Very Positive
O02378,C0147,R148,Perfectly cooked and tasty,5,Very Positive
O02379,C0152,R15,Average experience,3,Neutral
O02380,C0244,R138,Perfectly cooked and tasty,5,Very Positive
O02381,C0295,R138,"Very good, will order again",4,Positive
O02382,C0327,R112,Perfectly cooked and tasty,5,Very Positive
O02383,C0077,R15,Service was slow but food good,4,Positive
O02384,C0318,R162,Not satisfied with the taste,2,Negative
O02385,C0186,R15,Will not order this again,3,Neutral
O02386,C0050,R33,Service was slow but food good,4,Positive
O02387,C0142,R112,"Very good, will order again",4,Positive
O02388,C0093,R119,"Loved it, highly recommended",5,Very Positive
O02389,C0007,R165,"Food was okay, can be improved",5,Very Positive
O02390,C0085,R5,Average experience,3,Neutral
O02391,C0092,R163,Too spicy for me,3,Neutral
O02392,C0216,R55,"Loved it, highly recommended",5,Very Positive
O02393,C0015,R150,Excellent taste and service,4,Positive
O02394,C0192,R50,"Loved it, highly recommended",5,Very Positive
O02395,C0181,R68,"Food was okay, can be improved",5,Very Positive
O02396,C0236,R22,Not satisfied with the taste,2,Negative
O02397,C0064,R141,Will not order this again,3,Neutral
O02398,C0245,R135,"Food was okay, can be improved",5,Very Positive
O02399,C0259,R82,"Very good, will order again",4,Positive
O02400,C0194,R139,Not satisfied with the taste,2,Negative
O02401,C0023,R2,"Loved it, highly recommended",5,Very Positive
O02402,C0101,R160,Too spicy for me,3,Neutral
O02403,C0139,R50,"Very good, will order again",4,Positive
O02404,C0287,R150,Not satisfied with the taste,2,Negative
O02405,C0188,R81,"Food was okay, can be improved",5,Very Positive
O02406,C0185,R6,Too spicy for me,3,Neutral
O02407,C0213,R24,Perfectly cooked and tasty,5,Very Positive
O02408,C0146,R62,"Food was okay, can be improved",5,Very Positive
O02409,C0285,R48,Average experience,3,Neutral
O02410,C0022,R119,Too spicy for me,3,Neutral
O02411,C0148,R21,"Loved it, highly recommended",5,Very Positive
O02412,C0149,R40,Not satisfied with the taste,2,Negative
O02413,C0278,R140,Service was slow but food good,4,Positive
O02414,C0104,R149,Not satisfied with the taste,2,Negative
O02415,C0224,R13,Will not order this again,3,Neutral
O02416,C0108,R149,Too spicy for me,3,Neutral
O02417,C0229,R79,Too spicy for me,3,Neutral
O02418,C0011,R54,"Food was okay, can be improved",5,Very Positive
O02419,C0306,R87,Not satisfied with the taste,2,Negative
O02420,C0239,R78,Average experience,3,Neutral
O02421,C0251,R90,"Loved it, highly recommended",5,Very Positive
O02422,C0060,R124,Perfectly cooked and tasty,5,Very Positive
O02423,C0040,R82,"Loved it, highly recommended",5,Very Positive
O02424,C0298,R32,"Food was okay, can be improved",5,Very Positive
O02425,C0146,R75,Service was slow but food good,4,Positive
O02426,C0125,R85,Service was slow but food good,4,Positive
O02427,C0255,R37,Average experience,3,Neutral
O02428,C0223,R32,Average experience,3,Neutral
O02429,C0094,R133,"Food was okay, can be improved",5,Very Positive
O02430,C0330,R48,"Loved it, highly recommended",5,Very Positive
O02431,C0102,R53,Excellent taste and service,4,Positive
O02432,C0317,R64,Average experience,3,Neutral
O02433,C0074,R55,Excellent taste and service,4,Positive
O02434,C0254,R13,Service was slow but food good,4,Positive
O02435,C0078,R25,"Loved it, highly recommended",5,Very Positive
O02436,C0203,R26,Perfectly cooked and tasty,5,Very Positive
O02437,C0081,R34,Not satisfied with the taste,2,Negative
O02438,C0081,R142,Not satisfied with the taste,2,Negative
O02439,C0274,R60,Not satisfied with the taste,2,Negative
O02440,C0043,R111,Service was slow but food good,4,Positive
O02441,C0081,R48,"Food was okay, can be improved",5,Very Positive
O02442,C0308,R56,Excellent taste and service,4,Positive
O02443,C0159,R22,"Food was okay, can be improved",5,Very Positive
O02444,C0062,R80,Service was slow but food good,4,Positive
O02445,C0323,R153,Excellent taste and service,4,Positive
O02446,C0255,R120,"Loved it, highly recommended",5,Very Positive
O02447,C0033,R124,Too spicy for me,3,Neutral
O02448,C0015,R77,Excellent taste and service,4,Positive
O02449,C0097,R103,Average experience,3,Neutral
O02450,C0134,R169,Perfectly cooked and tasty,5,Very Positive
O02451,C0156,R117,Service was slow but food good,4,Positive
O02452,C0176,R4,Not satisfied with the taste,2,Negative
O02453,C0229,R75,Service was slow but food good,4,Positive
O02454,C0265,R10,Not satisfied with the taste,2,Negative
O02455,C0247,R19,Perfectly cooked and tasty,5,Very Positive
O02456,C0129,R103,"Very good, will order again",4,Positive
O02457,C0262,R167,"Loved it, highly recommended",5,Very Positive
O02458,C0279,R105,Average experience,3,Neutral
O02459,C0002,R7,"Loved it, highly recommended",5,Very Positive
O02460,C0156,R87,Average experience,3,Neutral
O02461,C0298,R146,Perfectly cooked and tasty,5,Very Positive
O02462,C0302,R21,Will not order this again,3,Neutral
O02463,C0147,R20,"Food was okay, can be improved",5,Very Positive
O02464,C0291,R67,"Food was okay, can be improved",5,Very Positive
O02465,C0016,R85,Too spicy for me,3,Neutral
O02466,C0260,R56,Not satisfied with the taste,2,Negative
O02467,C0086,R167,Excellent taste and service,4,Positive
O02468,C0185,R23,"Loved it, highly recommended",5,Very Positive
O02469,C0296,R73,"Food was okay, can be improved",5,Very Positive
O02470,C0298,R35,Perfectly cooked and tasty,5,Very Positive
O02471,C0308,R52,Too spicy for me,3,Neutral
O02472,C0216,R112,"Loved it, highly recommended",5,Very Positive
O02473,C0205,R166,Service was slow but food good,4,Positive
O02474,C0234,R3,Service was slow but food good,4,Positive
O02475,C0116,R156,Perfectly cooked and tasty,5,Very Positive
O02476,C0030,R145,Average experience,3,Neutral
O02477,C0081,R43,Too spicy for me,3,Neutral
O02478,C0283,R131,"Food was okay, can be improved",5,Very Positive
O02479,C0024,R27,Will not order this again,3,Neutral
O02480,C0204,R103,"Very good, will order again",4,Positive
O02481,C0077,R119,Perfectly cooked and tasty,5,Very Positive
O02482,C0130,R71,Not satisfied with the taste,2,Negative
O02483,C0294,R147,Perfectly cooked and tasty,5,Very Positive
O02484,C0137,R166,"Loved it, highly recommended",5,Very Positive
O02485,C0238,R10,"Loved it, highly recommended",5,Very Positive
O02486,C0169,R139,Excellent taste and service,4,Positive
O02487,C0107,R85,Excellent taste and service,4,Positive
O02488,C0285,R13,Average experience,3,Neutral
O02489,C0286,R158,"Loved it, highly recommended",5,Very Positive
O02490,C0005,R78,Service was slow but food good,4,Positive
O02491,C0072,R157,"Loved it, highly recommended",5,Very Positive
O02492,C0014,R73,Will not order this again,3,Neutral
O02493,C0039,R35,Will not order this again,3,Neutral
O02494,C0038,R111,Service was slow but food good,4,Positive
O02495,C0202,R162,"Loved it, highly recommended",5,Very Positive
O02496,C0043,R82,"Very good, will order again",4,Positive
O02497,C0227,R144,Perfectly cooked and tasty,5,Very Positive
O02498,C0255,R47,"Loved it, highly recommended",5,Very Positive
O02499,C0072,R111,Average experience,3,Neutral
O02500,C0121,R88,Average experience,3,Neutral
O02501,C0054,R103,Will not order this again,3,Neutral
O02502,C0046,R88,Too spicy for me,3,Neutral
O02503,C0161,R1,Perfectly cooked and tasty,5,Very Positive
O02504,C0036,R7,Will not order this again,3,Neutral
O02505,C0152,R131,Average experience,3,Neutral
O02506,C0090,R166,Service was slow but food good,4,Positive
O02507,C0325,R42,Not satisfied with the taste,2,Negative
O02508,C0282,R9,Average experience,3,Neutral
O02509,C0292,R57,Perfectly cooked and tasty,5,Very Positive
O02510,C0018,R117,"Loved it, highly recommended",5,Very Positive
O02511,C0249,R134,Excellent taste and service,4,Positive
O02512,C0159,R100,Will not order this again,3,Neutral
O02513,C0126,R162,Too spicy for me,3,Neutral
O02514,C0149,R74,Perfectly cooked and tasty,5,Very Positive
O02515,C0190,R145,Service was slow but food good,4,Positive
O02516,C0196,R55,Too spicy for me,3,Neutral
O02517,C0245,R90,Excellent taste and service,4,Positive
O02518,C0185,R54,Excellent taste and service,4,Positive
O02519,C0051,R158,Will not order this again,3,Neutral
O02520,C0185,R13,Excellent taste and service,4,Positive
O02521,C0025,R75,Not satisfied with the taste,2,Negative
O02522,C0039,R159,Service was slow but food good,4,Positive
O02523,C0091,R158,"Loved it, highly recommended",5,Very Positive
O02524,C0292,R79,Average experience,3,Neutral
O02525,C0132,R105,Excellent taste and service,4,Positive
O02526,C0121,R16,Service was slow but food good,4,Positive
O02527,C0108,R23,"Loved it, highly recommended",5,Very Positive
O02528,C0287,R119,"Very good, will order again",4,Positive
O02529,C0009,R35,Excellent taste and service,4,Positive
O02530,C0194,R89,"Loved it, highly recommended",5,Very Positive
O02531,C0104,R40,Will not order this again,3,Neutral
O02532,C0128,R158,"Food was okay, can be improved",5,Very Positive
O02533,C0163,R157,"Food was okay, can be improved",5,Very Positive
O02534,C0288,R127,Perfectly cooked and tasty,5,Very Positive
O02535,C0214,R67,"Loved it, highly recommended",5,Very Positive
O02536,C0257,R55,Service was slow but food good,4,Positive
O02537,C0059,R43,Average experience,3,Neutral
O02538,C0167,R33,Excellent taste and service,4,Positive
O02539,C0175,R87,Average experience,3,Neutral
O02540,C0269,R75,Perfectly cooked and tasty,5,Very Positive
O02541,C0067,R37,"Loved it, highly recommended",5,Very Positive
O02542,C0221,R147,"Food was okay, can be improved",5,Very Positive
O02543,C0246,R38,"Very good, will order again",4,Positive
O02544,C0320,R28,"Food was okay, can be improved",5,Very Positive
O02545,C0074,R150,Excellent taste and service,4,Positive
O02546,C0300,R76,Will not order this again,3,Neutral
O02547,C0319,R75,"Food was okay, can be improved",5,Very Positive
O02548,C0222,R77,Not satisfied with the taste,2,Negative
O02549,C0265,R82,Not satisfied with the taste,2,Negative
O02550,C0151,R120,Perfectly cooked and tasty,5,Very Positive
O02551,C0097,R162,Excellent taste and service,4,Positive
O02552,C0263,R11,Perfectly cooked and tasty,5,Very Positive
O02553,C0002,R143,Too spicy for me,3,Neutral
O02554,C0152,R140,Too spicy for me,3,Neutral
O02555,C0090,R15,Not satisfied with the taste,2,Negative
O02556,C0001,R3,Will not order this again,3,Neutral
O02557,C0048,R147,"Food was okay, can be improved",5,Very Positive
O02558,C0163,R142,"Food was okay, can be improved",5,Very Positive
O02559,C0151,R19,Too spicy for me,3,Neutral
O02560,C0168,R36,Will not order this again,3,Neutral
O02561,C0256,R153,Perfectly cooked and tasty,5,Very Positive
O02562,C0239,R124,"Loved it, highly recommended",5,Very Positive
O02563,C0076,R133,Perfectly cooked and tasty,5,Very Positive
O02564,C0284,R60,"Very good, will order again",4,Positive
O02565,C0120,R89,Excellent taste and service,4,Positive
O02566,C0021,R33,"Food was okay, can be improved",5,Very Positive
O02567,C0092,R15,Not satisfied with the taste,2,Negative
O02568,C0283,R50,Not satisfied with the taste,2,Negative
O02569,C0073,R77,Average experience,3,Neutral
O02570,C0131,R25,Will not order this again,3,Neutral
O02571,C0257,R8,Average experience,3,Neutral
O02572,C0174,R141,Too spicy for me,3,Neutral
O02573,C0112,R132,Not satisfied with the taste,2,Negative
O02574,C0323,R24,Average experience,3,Neutral
O02575,C0084,R20,Service was slow but food good,4,Positive
O02576,C0019,R24,Not satisfied with the taste,2,Negative
O02577,C0328,R74,"Very good, will order again",4,Positive
O02578,C0150,R146,"Very good, will order again",4,Positive
O02579,C0162,R21,Too spicy for me,3,Neutral
O02580,C0294,R110,Excellent taste and service,4,Positive
O02581,C0243,R116,Perfectly cooked and tasty,5,Very Positive
O02582,C0301,R105,Not satisfied with the taste,2,Negative
O02583,C0050,R27,Not satisfied with the taste,2,Negative
O02584,C0091,R135,Perfectly cooked and tasty,5,Very Positive
O02585,C0076,R154,Average experience,3,Neutral
O02586,C0133,R56,"Food was okay, can be improved",5,Very Positive
O02587,C0027,R149,Average experience,3,Neutral
O02588,C0166,R80,Will not order this again,3,Neutral
O02589,C0030,R100,Average experience,3,Neutral
O02590,C0162,R74,Excellent taste and service,4,Positive
O02591,C0009,R150,Excellent taste and service,4,Positive
O02592,C0133,R148,Average experience,3,Neutral
O02593,C0312,R50,"Food was okay, can be improved",5,Very Positive
O02594,C0132,R55,Too spicy for me,3,Neutral
O02595,C0321,R164,Average experience,3,Neutral
O02596,C0091,R80,Will not order this again,3,Neutral
O02597,C0172,R8,"Food was okay, can be improved",5,Very Positive
O02598,C0251,R14,Service was slow but food good,4,Positive
